month,GHG,class,mean,sd,min,max,lower,upper,lower_quantile,upper_quantile,sum_point,sum_lower,sum_upper,sum_lower_q,sum_upper_q,trend,trend_low,trend_high,trend_low_q,trend_high_q
Sep,CH4,Cropland,-33.830995075421654,59.607728207415406,-196.59039640624178,126.8896919833666,-150.6599955622081,82.99800541136479,-152.87792367212197,80.99273078077053,-294.9516263317537,-656.2942498089586,66.39099714545127,-664.9354065849976,69.75115565003847,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Sep,CH4,Forestland,-78.9126091413498,0.5394094428942452,-80.68825055725847,-77.24294601981637,-79.96983222234334,-77.85538606035627,-79.98226014187016,-77.88313769984872,-294.9516263317537,-656.2942498089586,66.39099714545127,-664.9354065849976,69.75115565003847,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Sep,CH4,Grassland,-182.43082691815627,116.81137591283864,-557.1705086061665,199.6392275715995,-411.3769166918895,46.51526285557699,-417.8648953922457,51.941725276867686,-294.9516263317537,-656.2942498089586,66.39099714545127,-664.9354065849976,69.75115565003847,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Sep,CH4,Wetland,10.545791764640276,0.059629004285459364,10.354061360166574,10.732865381174634,10.428921063806792,10.66266246547376,10.429662732455668,10.664352819388872,-294.9516263317537,-656.2942498089586,66.39099714545127,-664.9354065849976,69.75115565003847,-306.6658451071369,-681.3067409670842,67.9750507528105,-690.272678266515,71.49157788958773
Sep,CO2,Barren,92687.88457013041,27966.63569470836,6546.0986099316115,183177.14073916772,37874.285839749726,147501.48330051108,41098.16696704851,149313.5280604635,7434146.676796468,3226233.625546391,11642059.728046544,3239807.338623728,11619145.021166323,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Sep,CO2,Cropland,3670509.931899156,1082474.2140712591,518775.60267569125,7133530.168855011,1548899.4581261878,5792120.405672124,1603053.610171284,5760475.490539535,7434146.676796468,3226233.625546391,11642059.728046544,3239807.338623728,11619145.021166323,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Sep,CO2,Forestland,98957.62993306304,7469.366190052055,74457.05612630832,120607.53802905853,84317.94121321986,113597.31865290622,84431.69194746441,113543.27640795415,7434146.676796468,3226233.625546391,11642059.728046544,3239807.338623728,11619145.021166323,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Sep,CO2,Grassland,3541367.252017355,1021399.3125358247,640547.9140945002,6621289.025818328,1539461.3856131686,5543273.1184215415,1495548.9523679267,5551193.2177527575,7434146.676796468,3226233.625546391,11642059.728046544,3239807.338623728,11619145.021166323,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Sep,CO2,Wetland,30623.978376763334,7624.335824826382,7167.350373741239,55236.31333525479,15680.554754065142,45567.40199946152,15674.917170004484,44619.50840561266,7434146.676796468,3226233.625546391,11642059.728046544,3239807.338623728,11619145.021166323,7541609.955626857,3273138.6430334672,11810081.268220246,3286583.726595236,11786985.145326175
Sep,N2O,Barren,91.90609718922158,20.76597518281382,9.947579827924983,158.49159896983474,51.20553372705395,132.60666065138923,52.34333355403561,131.2310255460214,2415.863710825625,1493.0179443430673,3338.709477308182,1513.489357662075,3319.6212014027774,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Sep,N2O,Cropland,708.4596984127031,410.02572798558845,-667.7515909403324,1835.2345131324935,-95.175961173867,1512.0953579992733,-77.13855305135742,1498.9378044088867,2415.863710825625,1493.0179443430673,3338.709477308182,1513.489357662075,3319.6212014027774,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Sep,N2O,Forestland,26.55719012864285,15.976512912498317,-18.949597772969963,82.06944998695023,-4.756199778392965,57.87058003567867,-3.7645880259114706,56.28863263880709,2415.863710825625,1493.0179443430673,3338.709477308182,1513.489357662075,3319.6212014027774,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Sep,N2O,Grassland,1585.3306611956832,23.97304988473404,1515.031189058335,1662.6168225988367,1538.3443468220223,1632.316975569344,1538.6478558013623,1629.3497476671614,2415.863710825625,1493.0179443430673,3338.709477308182,1513.489357662075,3319.6212014027774,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
Sep,N2O,Wetland,3.6100638993739222,0.10706275971298135,3.3054888191415253,3.922204236650032,3.400224746251013,3.8199030524968314,3.4013093839460833,3.813991141900624,2415.863710825625,1493.0179443430673,3338.709477308182,1513.489357662075,3319.6212014027774,2561.7501044240557,1590.258052958054,3533.2421558900583,1611.8050013082666,3513.1037037263163
